id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uQYtuopP8r,Rasya Zidan,1 month ago,1557716726768,Banyak  caleg  gagal yg setres.... takut  02 setres,1
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uQZQR_OUJF,Firhan Candra,1 month ago,1557716726770,ANGKAT TEMA SEXY KILLER MBA NANA,2
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uQZtpHyn93,andreas ie,1 month ago,1557716726771,Mbak najwa lain kali undang orang yg punya pendidikan dong. Bukan jago ngeyel. Udah bodoh ngeyel lagi..,1
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uQchsQWnDp,Zion Dion,1 month ago,1557716726773,Sama2,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uQiTxCjxAO,bunda liana,1 month ago,1557716726774,"mbk, Naswa shihap. ,,pusing dengan kubu ngeyell,",1
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uQiuMoC_VQ,Yantty Hyun,1 month ago,1557716726776,"Mbak nana pak puyono cocok jadi lawak aja ,diundang ke mata najwa buat seru2An Hhhh gokil",2
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uQkkJ5MbOB,ardhi rakhimi,1 month ago,1557716726778,Pak prabowo sekarang udah gk anti baca2 lo saat d dpan publik sama dong dg pak jokowi makin 👍,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uQmF_xSGIt,immanuel gulardi,1 month ago,1557716726779,"Bu najwa, next time abis lebaran undang lgi srimulat....buat hiburan...
Mumet pala liat si itu...
Bilang curang lah, itu lah ini lah...
Kalo kalah ya udh akui secara sportif kalah....bukan banyak alesan....",1
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uQomiSnaya,wong cilik,1 month ago,1557716726780,Mba Nana sukses slalu amiiiiiiiin yrb,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uQsFQPbo4F,Maya Suryani,1 month ago,1557716726782,mba nazwa bosen  ga low debat bahasnya curang2 mulu 02 ko ngeyel banget kebelet bisul  pengen jadi persident hihi sory,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uQsmMC-7ou,Riscy Fernanda,1 month ago,1557716726783,"Mantap mbak @najwa Shihab lanjutkan, jgn sampe mata Najwa ilang dari tv Indonesia.....",0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uQt7HpDwcY,Jiwa Harapan,1 month ago,1557716726784,"Lintang Sinawan 
yang bingung itu yg tdk mau diganti...Indonesia hutang membengkak",0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uQtXHILr3n,wong cilik,1 month ago,1557716726786,@Riscy Fernanda tv nya hilang mas dibanting gara2 quickon hilang sdh hhhhhhhh,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uQtemNuxbm,wong cilik,1 month ago,1557716726787,@Maya Suryani bhhhh wkwkwk ada pula bisulnya kebelet,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uQuu4V66g0,Efryadi Nurawanz,1 month ago,1557716726788,Pendukung Jokowi ya MB ?,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uQwG3BWbFa,eko east,1 month ago,1557716726790,"SARAN DONG MBA NAJWA, AUDIONYA DIPERBESAR LAGI. SYA TDK BS MNDENGAR LEWAT HP, HARUS PKAI HEADSET. PDAHAL SKELUARGA PINGIN NONTON BERSAMA",0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uQwNwL-zek,Maya Suryani,1 month ago,1557716726791,@wong cilik habis  arif  ngeyel banget pengen menang hihi jadi ada bisulnya hihi,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uQwc_mbXmn,eko east,1 month ago,1557716726793,"@Lintang Sinawan maklum mas,ini moment terakhir dia utk menjadi presiden,dia sdh memberikan ""ancaman"" kpd anak buahnya pokoknya dia ga mau tau,harus jd presiden,gmn pun cranya.",0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uQwsuPj3Tw,wong cilik,1 month ago,1557716726795,@Maya Suryani bisulnya pasti 56 persen mba hhhhhh,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uQxhhXT2QV,Maya Suryani,1 month ago,1557716726796,@wong cilik betul menang bisulan  hihi,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uQyQcsmFt7,wong cilik,1 month ago,1557716726797,@Maya Suryani iya mba siip,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uR-7czcBxz,Dwi Darma,1 month ago,1557716726799,"Mba nana coba cari tahu, sejauh mana peran militer jika terjadi kekisruhan. Kalau di mata saya yg awam, elemen bangsa yang paling siap jika terjadi kekacauan di dlm kepemimpinan adalah militer. Betul gak mba?",1
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uR0UdCYm-x,Kaif Raz,1 month ago,1557716726801,Wah debat yg sangat bagus mantap bang adian,1
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uR5l5AzuHw,Hardiansyah Putra,1 month ago,1557716726802,Purak purak bodoh apa emang bodoh mata najwa ini..,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uRAPYs7ueg,tri yanto,1 month ago,1557716726804,👍👍,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uRE_3V5F0J,Ketut Muliadnya,1 month ago,1557716726806,😍😍😍😘😘😘😘,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uREofz9KV3,Ilon manai Ilon manai,1 month ago,1557716726807,Gak ada urat malunya....bukan seluruh indonesia yg pilih prabowo seenaknya aja bawa seluruh Rakyat indonesia.,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uREr6m61OD,widhi nugroho,1 month ago,1557716726808,Aduuuch Mbak Najwa bener dech 2 orang ini emang kyak pacar lama yang belum move on... wkwwkk.. demen liat intelektual bang Adrian.. demen liat jawaban bang Arief Puyuono.. Semoga biar beda tapi selalu bersatu dalam berbangsa.. karna kita semua adalah bersaudara dalam satu bangsa.. salam,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uREsYnUUZj,Hana Tea,1 month ago,1557716726810,"Aq mlah bingung dn heran melihat orang2 no 02, yg sllu mengaku unggull terus,,,,??",2
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uRF9IlkGTg,Ita Purnama,1 month ago,1557716726811,Mbk najwa cantik ya...subhanalloh...,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uRK-jRh-GZ,Arsum cell,1 month ago,1557716726812,"Ngerasa sedih...harusnya penyelenggara pemilu  itu mendapat penghargaan para pahlawan  demokrasi...berjuang skuat teng n fikiran demi kmjuan bangsa...ini mlh dituduh yg bukan""sungguh miris ditengah byknya korbn masih byk yg mnuduh kpps curang",0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uRKF_WP7V3,Rezky Raisa,1 month ago,1557716726821,Always nonton mb nana,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uRL2rfphBD,ALDO 077,1 month ago,1557716726823,"Hai nadjwa,..  Buat event dong, komen yg menarik bisa meet up sm nadjwa,..  Kek saya gitu, Hahahahaaa....",0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uRNBqBsl3b,buaweng rafaeliqbal,1 month ago,1557716726825,"Hati"" . Ada provokasi . Prabovokasi",0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uRNRaWDrJU,wildan nugraha,1 month ago,1557716726826,PRABOWO JADI PRESIDEN? MIMPI KALI YEEEE 😅😅,1
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uRQ1KTP9bY,Acian Veronika,1 month ago,1557716726828,Mbak......... Undang pak Ahok dong!!;;;,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uRQMxzCXjS,Rahayu Ayu,1 month ago,1557716726830,Kemenangan itu di hitung seluruh indonesia gak cuma di bengkulu bapak yang terhormat🤗,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uRSFUULQrW,Darwanto Putraaquarius,1 month ago,1557716726831,Mata najwa👍👍👍👍👍👍👍👍👍👍👍👍,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uRSRbn92MD,Muhamad Akbar Khadafi,1 month ago,1557716726833,"@najwa shihab tlong klo acara mata najwa jngan arief donk, gak bermutu,  kurang mendidik,  kebanyakan cela, provokatif,.",0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uRSVOqkvqD,Faisal Christiawan,1 month ago,1557716726835,Mba nana mintain no wa nya bang adian dong sy mo kasih tau fakta yg sy liat nih,1
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uRVT5dz4OU,Roy Indra,1 month ago,1557716726837,Ga ada yg lain ya selain Arif? Ko ????,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uRXPGgqfAR,Kosen Sukmawati,1 month ago,1557716726840,"Moga menang tu wowo,kl kalah lg....maluuu nj 2x langsung msk group pelawak aja...",0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uRYvX2x1Vd,Tahir Ramdani,1 month ago,1557716726842,Arif makin lama makin gak berbobot integritas jawaban sama kepinteranya....lawan bang adi yang aktipis yang sudah malang melintang mana bisa menang,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uRaqlajrsF,gg poo,1 month ago,1557716726844,Wowo bener? Wkwkwk,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uRhvSVlLzh,jejen jae,1 month ago,1557716726846,"tanda2 akhir jaman bro2 
https://youtu.be/jTiIDv_ZX3s",0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uRjSZ0td9j,Irene Mgl,1 month ago,1557716727563,"Najwa Shihab ,2019-2024 tetap Mb Nana",0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uS1dezqgO0,Rahmat Teguh,1 month ago,1557716727565,"Teman-teman, tolong bantu SUBSCRIBE Channel Youtube saya. Insyaa Allah kontennya bermanfaat seputar pendidikan terutama tentang dunia perkuliahan. Tolong Bantu SUBSCRIBE yaa. Terima kasih.",0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uS4SN8u7gv,Javan Le Pharaon,1 month ago,1557716727566,Mbak Nana... Ngefans sama mbak. Tetap berusaha netral padahal yg liat uda gemezzz pengen bejek bejek kubu 02. Ngajak rusuh mulu bawaannya. Provokator emang,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uS9DjXddwd,Studio Kepo,1 month ago,1557716727568,"Saya cenderung ke 01, tapi setiap nonton wawancara Mata Najwa antara 01 dan 02, terlihat sekali Mata Najwa condong ke 01 ""TIDAK NETRAL"". Mohon untuk lebih Netral lagi",0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uSFhuy0yhV,Javan Le Pharaon,1 month ago,1557716727569,@Studio Kepo tidak netralnya dari mana? Tolong ditunjukkan bukti Perkataan mata najwa yg memihak 01,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uSJ3NhABqu,Ratu defania Suradi,1 month ago,1557716727571,tukang sate .teriak sate..tukang bakso teriak bakso.. tukang siomai teriak siomay... nah tukang curang teriak curang itu logika mba najwa hehehe,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uSJorSPkEh,Sertu Ramdan zr,1 month ago,1557716727572,@Javan Le Pharaon iya ni 01 propokator mulu bawaan nya ya..,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uSbpfrWi9u,Ramuan Herbal Sriaji Obat Hiv Aids,1 month ago,1557716727573,sangat suka dengan program mata najwa,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uScFr66SCf,bram situmorang,1 month ago,1557716727575,"Najwa Shihab  kalau boleh saran  agar acara  Mata Najwa makin kren narasumber kayak Arief ini jangan diikutkan  ,GAK BERKWALITAS ..",0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uScwsWjULD,If RunEnter,1 month ago,1557716727576,Gua  pengen  cungkir  balik  wkwkwkwwkwwkwk  salto  wkw,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uSs6ocgTHX,Abu Afsheen ad-Dawani abu afsheen,1 month ago,1557716727577,"Masukan dari saya buat nazwa shihab.setiap video yg di upload kolom komentar di tiadakan saja.kebanyakan komentar tdk mncerminkan anak.bangsa yg bermartabat.
Bagi sy mau jokowi maupun prabowo menang yg pnting negri ini kedepan nya  yg jd presiden semoga keadaan negri ini bisa lbh baik lagi.mnjd bangsa yg santun bermartabat",0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uSug8W8KMw,BAGUS BW,1 month ago,1557716727579,"Cakep

Aku juga 


SEMUA VIDEOKU COCOK UNTUK KAMU YANG INGIN BISA NTETIR MOBIL",0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uTCBgz25bk,ANT Samarinda,1 month ago,1557716727580,Pengen ketemu mbak najwa kapan ya,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uTKB2SXYkO,vatikan israel is the beast,1 month ago,1557716727581,Ohh tuhannn 02 😂😂😂😂😇😂😂😂😂,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uTN4T-5zVg,Hahaha Crew TV,1 month ago,1557716727583,Mata dajjal,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uTSwhYi3sO,Merdeka Aman,1 month ago,1557716727584,Lanjutkan jokowi 2 periode,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uTlIz5NyHo,Rio Dharmawan,1 month ago,1557716727585,@najwa shihab hai najwa anda bahas itu proyek OBOR yang di sepakati junjungan mu. Saya rasa anda orang yang berakal,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uTlk10Xz4j,Dodi Baiq,1 month ago,1557716727587,Bu Najwa sehat selalu,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uU0ZINCI5H,MARMOOT HITAM OFFICIAL,1 month ago,1557716727589,Najwa Shihab terimakasih mba nana ...,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uU2xJmV73M,alex niah,1 month ago,1557716727591,Udah kalah ngak malu ya malah mau buat rusuh kek nya,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uUErIUKxCW,Muslim lim lim limmm,1 month ago,1557716727592,"Mba Nana tambah cantikkkk aj😂,",0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uUIimsJrQC,syafiq Loeqman,1 month ago,1557716727594,Pantun kok buntut e gak sama mba? Hehe,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uU_E9gnHzs,IRFAN ARIJAL Official,1 month ago,1557716727595,Siap Prabowo Subianto menang 👍,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uUcxIHxz_X,syahira aila,1 month ago,1557716727597,Omongsn nazwa jelas2 ky memihak jokowi hahah,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uV3NVEUIZ1,Neng Apriyanti,1 month ago,1557716727598,Semua nya Hanya banyak berbicara tapi tidak ada aksi. Yg ada hanya adu mulut. Sdh sifat duniawi. Takut tdk bisa makan.,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uVBJk8evjN,aiu agustine,1 month ago,1557716727600,Adian jooooosss!! Cerdas!!,1
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uVIE-8w7wf,saxobeakc mix,1 month ago,1557716727601,Udah pasti trending..,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uVWNe5h5IK,Ahmad Hasbi,1 month ago,1557716727602,Knp sih mba najwa klo org lg bicara bkm selesai selalu dipotong?,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uVe3izgzYK,AnBis Gaming,1 month ago,1557716727604,Yang lagi cari2 ucapan menyambut ramadhan silahkan ke link ini ya https://youtu.be/hiv_MLMihQk,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uVlr0a7Nbv,Juni_ Tulaz,1 month ago,1557716727605,"Lucu .. Klo mba najwa ngomong baik baik baik 🤣 mau tanya ,yg debat masih ngmong bae",0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uWBnDNpvBX,If RunEnter,1 month ago,1557716727606,Mbak  tolong  saya  saya  mau  salto  denger  pak  arifff  bicara  kocak  anjirrrr  wkwkkwkkw  awang 2 wokwkw,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uWFeWTq6N3,dony saputra,1 month ago,1557716728243,jika sudah membaca kitab jayabaya secara menyeluruh pasti tahu semua sandiwara hehehe....,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uWW7mydbqZ,SEP SAJA,1 month ago,1557716728245,"Heboh Mentri Susi melihat eksekusi kapal asing
Link https://youtu.be/HD7XKsi8JGY",0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uWWyKPssoD,E.D. Prasetya,1 month ago,1557716728246,"Hy kak najwa, usul bahas soal 'sexy killer'
Ditunggu responnya",0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uWcDzpuyzY,uji susanto,1 month ago,1557716728247,mba najwa jangan goreng terus isu isu mba saya kalau lihat debat gak suka  ketahuan kok kelompok 02 ini bicaranya asal gak ada sopan salah ngelak mulu hoak kan dari grup 02 di lihat dari chanelll nya,1
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uWcY_eoYS8,uji susanto,1 month ago,1557716728249,arif bicaranya mau membodohi rakyat,2
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uWdRNmDrDw,uji susanto,1 month ago,1557716728250,@Andi Kusuma  politik kok di percaya real nyata ngga tau jangan asbun  jangan katanya katanya nyatanya nol,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uWfSfp6iow,Andi Kusuma,1 month ago,1557716728251,@uji susanto maaf mas. Ya nama nama politik makanya aku gax tau masalah politik karna aku emg anti politik.. menurut saya yg buta akan politik ya yg bener yg sesuai apa yg ada. Bukan yg asbun doang.. dalam debat kan keliatan yg asbun.,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uYHWzku2zq,Hanny Septiani,1 month ago,1557716728253,Salam 2 periode ya mba nana 😊,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uYIf3XZMv4,Khaera fajarina fajrin,1 month ago,1557716728254,@eko east bener gak bang info nya ? Fakta atau hoax ? Atau itu pendapat Abang  saja ? Mohon info jelas nya,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uYcG1oRhrZ,Kopral Jono,1 month ago,1557716728255,"Amit-amit Arief Poyuono, termasuk Partai Gerindra & sekaligus Prabowo Subianto + pendukung setianya 212, kenapa harus berbohong untuk menerima kekalahan? 

Kalah ya Kalah, teriak Takdir tapi gak mau Terima Takdir.",1
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uYvePdiARO,aoshi rizki,1 month ago,1557716728257,Muaaach buat mba nana,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uYxnu2X4_6,Dosma Sibuea,1 month ago,1557716728258,"Semangat selalu ya Mbak Nana, hrs sabar menghadapi Narasumber Mas Arief...hehehe",0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uZ1EqISByY,Anis  R,1 month ago,1557716728260,Trimakasih mb Nana. Keren bgt Topic nya.,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uZe8_pBF7i,Aris Risnandar,1 month ago,1557716728261,"Klo ada verifikasi setelah input mana mungkin banyak data salah, kecuali Verifikator nya gak bener.
INPUT > VERIFIKASI = HASIL
BENER > BENAR = LOLOS
SALAH > SALAH = TOLAK
BENAR > SALAH = TOLAK

Masa kyk gini :
SALAH > BENAR = LOLOS
SALAH > BENAR = LOLOS
SALAH > BENAR = LOLOS
SALAH > BENAR = LOLOS
SALAH > BENAR = LOLOS
SALAH > BENAR = LOLOS
SALAH > BENAR = LOLOS
SALAH > BENAR = LOLOS
SALAH > BENAR = LOLOS
SALAH > BENAR = LOLOS
SALAH > BENAR = LOLOS
SALAH > BENAR = LOLOS
SALAH > BENAR = LOLOS
SALAH > BENAR = LOLOS
SALAH > BENAR = LOLOS
SALAH > BENAR = LOLOS
SALAH > BENAR = LOLOS
SALAH > BENAR = LOLOS
SALAH > BENAR = LOLOS
SALAH > BENAR = LOLOS
SALAH > BENAR = LOLOS
SALAH > BENAR = LOLOS
Dst...
Dst...
Dst...",0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uZxnTnDwvC,Siti Ari,1 month ago,1557716728262,I love you mbak nana cantik,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8u_Ipc4qDCa,Advokat Alfian,1 month ago,1557716728264,Salam dari Madura mb Nana,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uaUaTv7eWk,Lucy,1 month ago,1557716728271,antek malay byk merongrong di nkri dan mereka sudah terlalu powerful sebaiknya dilenyapkan saja biar damai negeri kita ini.,0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uamenmutW_,Sana Keling,1 month ago,1557716728273,"Hahaha klo Adian ketemu Arif Peyeum jadi happy hahahahaaaaa 
I Love ADUAN idolaku",0
,,,,,,,,UgzoOgNSFfU2e8vDWTF4AaABAg.8uQPjcts_Ep8uciOoWdPa6,Frederick Simon,1 month ago,1557716728274,@uji susanto &,0
