id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQSxAmRHfK,tyock putrasegoro,1 month ago,1557714686392,"@Mother Hiro klo g suka g ush nnton , gtu aj kak repot...
🤣🤣🤣",0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQT68-ueDk,Hasan Muktiono,1 month ago,1557714686394,Syukron mbk nana,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQT6QhhxgI,Bernstein Adelheid,1 month ago,1557714686395,"Ulas tentang film ""sexy killers"" donk mba",0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQU-tRhKhG,d_inx 83,1 month ago,1557714686397,"peluit mbk nana bukan peliut 🤭🤭🤭
kritik dikit boleh lah ya..respect mbk nana,mata najwa,narasi tv",2
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQU3oH1Fcn,Dr Ariono Dhanisworo Indra Budhi ST MEng,1 month ago,1557714686398,Lothe show,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQUJjKE_JV,Ketut Ngurah,1 month ago,1557714686400,Kolab yuk mbak. what u say?,1
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQV37yyV8j,Afrizal Azriel,1 month ago,1557714686401,"Kak, bahas tentang yg ramai disindir di sosmed dong. Perihal ""tahta tidak sebanding dengan nyawa"" menyangkut pemilu tahun ini yg banyak meninggal.",2
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQXAXj-hmZ,Endro Oppo,1 month ago,1557714686402,"Najwa Shihab  mantaaaaap,",0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQZUrc9raF,Andry Istanto,1 month ago,1557714686404,Mbak nana dah kelihatan berumur yah.. ;),0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQa2LrTxDw,Reeta Doha,1 month ago,1557714686406,Dri Qatar sllu  hadir mbak,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQa9S7KuRC,Mirna Cahyasi,1 month ago,1557714686407,💖,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQcJRLM8Z-,Sodikin Oye,1 month ago,1557714686413,mbak nana kenapasih arif itu kok keyel menang menang terus pahal rakyat kecil dah tau kalau pak jk yang menang bukankah iru bikin resah masarakat,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQdo2IN17S,cindy oktavia putri,1 month ago,1557714686414,sma2 kak najwa slm dr tki✌🏻✌🏻👍👍👍👍pak joko  widodo ttp presiden indonesia,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQfApn79qG,bol bol,1 month ago,1557714686416,"kalau ada sipil ngaku polisi = polisi gadungan dan ditangkap
kalau ada sipil ngaku Tentara = TNI Gadungan dan ditangkap
kalau ada sipil ngaku presiden = presiden gadungan kenapa ga ditangkap ayo dong ditangkap dong biar adil",2
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQfSPndlCa,muhammad bahrul,1 month ago,1557714686417,"Lanjut part 2,... Ngakak sumpah aing mah",0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQgCLAau_y,Sunajaiwayan Iwayan,1 month ago,1557714686419,Smart .energik.and beautufull thank for  show,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQiarF6AZQ,Andriannur Andriannur,1 month ago,1557714686420,Terima kasih balik mba nazwa,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQjBdUyelA,Iin Nurhayati,1 month ago,1557714686422,"Dibuat sip aja biar gak rebutan, siang siapa malam siapa adilkan😂",0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQjJB9iqUQ,Andri Setiawan,1 month ago,1557714686423,Siap Presiden wkwkwkwkwk,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQjWW0NgqV,isnan suaidi,1 month ago,1557714686424,Najwa Shihab pluit mba bukan pliut,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQkQMz-VuF,setuju安弟,1 month ago,1557714686426,Sy dr taiwan sll mnonton mta njwa,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQljkANNar,Salma Salma,1 month ago,1557714686427,Mba nana saya paling.suka nonton programnya mba  nana kalau ada bang Adian kocak tapi serius,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQnNayLi8R,Bedjo Jatim,1 month ago,1557714686429,Mna kok pintar banget belajar pantunya    hahahah,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQqA0KAVEo,kakek sugiono,1 month ago,1557714686430,Najwa manis banget 😘😘,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQqHM8k9Gv,Febe yantz,1 month ago,1557714686431,ada salah penulisan..Arief P itu 02 bukan 01,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQqJGCU9nF,Ferry Firdaus,1 month ago,1557714686433,Sexy killer plisss...,2
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQqM5uqjGG,Ferry Bimbim,1 month ago,1557714686434,Mantap Mba Nana undang Bang Adian Napitupulu 👍👍👍 Saya Fans berat Bang Adian Napitupulu,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQqZcps9FN,azed kurniawan,1 month ago,1557714686436,Sexy killer mohon dijadikan topic mata Najwa selanjutnya,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQqzDneS1J,Synyster 26,1 month ago,1557714686437,"ni ada topik terbaik.... ""KEMBALIKAN GUBERNUR JAKARTA YANG KAFIR""....lagi panas ini situasi...kyaknya gubernur yg katanya ISLAM dan seperti KHALIFA kerjanya mulai gak beres...",0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQs4XshSPf,Cucun Hw,1 month ago,1557714686438,Sekali sekali amin rais apa sengkuninya di panggil mbakk,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQtHcjRbHg,Kang Trick,1 month ago,1557714686440,"saya nonton sampai menit ke 8 saja ya, memang materi sedang viral tapi materinya nggak bobot",0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQtRAWCaol,Hd Meubel,1 month ago,1557714686442,peliut,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQuQMcitZV,becak ontell,1 month ago,1557714686443,Aku setuju kalo bang adian dan bang aref kalo didebat selalu ditemunakn.bang adian untuk pemikiran yg mateng dalam berbicra bang aref selalu bikin ketawa kalo pas debat dikiek sama bang adian... 👌👌👌👌,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQvjR9VAJK,Gabenks Gabenks,1 month ago,1557714686445,👍👍👍,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQvperBY9P,Nur Huda,1 month ago,1557714686446,"Coba kalo politikus kaya arif puyono semua, indonesia bakal tentram",0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQwJlfLJ4A,walid Jamilah,1 month ago,1557714686448,"@Andry Istanto ،ya pastilah,anaknya aja dah gede,kok sewot ada apa?menganggumu?",0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQw_Urd0hR,Ahmad Wirdas Raudan,1 month ago,1557714686450,Senang banget Lihat bang adian dan bang arif berbeda tapi akrab saling marah marahan tapi lucu. 😄😄😄😄,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQwv8MZ7gQ,abbaz al mubaz,1 month ago,1557714686452,jian nguyono akal . asiknya dalegan politik kita .,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQxSHcbKbM,Shinta Ita,1 month ago,1557714686453,love you bang adian..😙😘,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQy6PSVPhV,Andry Istanto,1 month ago,1557714686456,"@walid Jamilah lah..lah.. komen saya sambil tersenyum loh padahal, kok jadi situ yang sewot ;D sensi amat yak..",0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQyJh4p92f,chen may,1 month ago,1557714686458,@NajwA Shihab undang  bang  adian  sama  amin  rais  kk q  😍😍😍,2
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQyZrTWgSM,Shinta Ita,1 month ago,1557714686459,"@chen may 
apa ya kuat amien rai,
debat sm bang adian...😂😂😂😂",1
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQzHARnT7Z,walid Jamilah,1 month ago,1557714686461,"@Andry Istanto ,iya kan menjaga perasaan org lain,tua  ya tua,lihat aja tanpa di bilang",0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uQzsX7yXiA,Andry Istanto,1 month ago,1557714686462,@walid Jamilah lah kamu yang bilang tua loh ya.. bukan saya ;),0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uR11c1Cnfm,walid Jamilah,1 month ago,1557714686464,@Andry Istanto 😂😂😂😂,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uR3X4diWuo,Marjuki Kenjet,1 month ago,1557714687145,Mbak najwa kapan budi sujatmiko vs amin rais di undang nontonya biar tambah greget 😊😊😊,1
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uR3tk-ZWG3,Arie Singkep,1 month ago,1557714687146,"wajar saja kalau ahirnya rakyat jadi terbelah dan terjadi benturan horizontal, toh yg dipertontonkan adalah LAGA. sama juga yang dilakukan partai2 politik yang merangkul rakyat hanya utuk kepentingannya, justru bersandiwara berteriak ""Persatuan"" padahal rakyat sendiri sudah dipecah olehnya. Lalu dimanakah fungsi Pers yang juga harus menjadi element penting dalam ""Mencerdaskan Kehidupan Bangsa?"" . Bukankah seharusnya kita lebih baik berdiskusi/bermusyawarah dalam melihat realita Negara saat ini, apakah sesuai dengan apa yang dicitakan oleh para pendiri bangsa? dimana mereka telah berhasil mengantarkan kita kedepan pintu gerbang kemerdekaan saat itu, apakah kini kita sudah masuk di dalam Kemerdekaan, atau justru semakin masuk kedalam penjajahan gaya baru?",0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uR4GOztlXM,trisno bapanewulan,1 month ago,1557714687147,Kapan mbak Najwa berhijab?,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uR5EAVNQ6L,Yanti Supri,1 month ago,1557714687149,Ok sip mbk,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uR5Le-K-SA,Harief Fadilla,1 month ago,1557714687150,Jokowi adalah kita,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uR8UNYa1IZ,world story,1 month ago,1557714687151,Si adian vs rocky gerung,1
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uR8gliMsQ0,sika mita,1 month ago,1557714687153,sehat terus mbak...😘😘😘😍😍😍,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uR9eGOp4Ps,Safanie Andriana Karsena,1 month ago,1557714687154,Peluit Mba Nana.. 😌,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uRAHbtjx3h,Frangki Balandatu,1 month ago,1557714687155,Najwa Shihab saya milih jokowi karena Dia bicara ramah dan lembut. Orangnya baik dan bijaksana. Sukses buat mba nana.,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uRAIm-VuDZ,arif bahriansah,1 month ago,1557714687157,seru arif vs adian,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uRCc4cucCw,Diah Rahmi Fitria,1 month ago,1557714687158,"Mbak Naj, udah dwong Prof Mahfud MD Vs Amien Rais, dwong! Please!",0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uRDT0d60-B,Putrisalju Putrisalju,1 month ago,1557714687159,@bol bol aga susah klo nangkp penculik🤣🤣🤣🤣,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uREEdB7oq7,Stefanusseri Mukin,1 month ago,1557714687161,"Salam semangat. Salam kritis. Kk Najwa...
Komitmen, konsisten pada kebenaran",0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uRGck3-HY4,Irna Hestianti,1 month ago,1557714687162,Mba nazwa idolaku...,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uRLBU37HBd,Aras Shadhu,1 month ago,1557714687163,Siap pak presiden,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uRL_Q0an2c,Awan Adiyanto,1 month ago,1557714687165,😍😍😍😍,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uRMgj5DMMU,Thonry Relly,1 month ago,1557714687166,Ya..,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uRMhvCT-gM,Hamba Allah,1 month ago,1557714687167,"Najwa Sihab... Cantik, Cerdas, Berani, dan Tegas.... Perfeck... 😍😍😍😍",0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uRMoWuJwRj,buaweng rafaeliqbal,1 month ago,1557714687169,Demokrasi g jd indah klo ada provokasi . Bowo grub klo kalah y jng marah,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uRPGf2gBoP,Astrada Gantang,1 month ago,1557714687170,Adian vs mardani mbak...,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uRStofeFKe,rumahku istanaku,1 month ago,1557714687171,Hingga detik ini novel baswedan nggak berani memeriksa @aniesbaswedan soal anggaran 23 trilyun,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uRSwb8IOzy,Anisa Anisa,1 month ago,1557714687177,Mba nana is the best 😘😘😘,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uRTKsNhBh5,Arvi Kurnia,1 month ago,1557714687178,mata najwa cerdas...sukses terus,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uRTrbAJvGB,Gun Awan,1 month ago,1557714687180,"Mbak,  nana cantik,  puyono ap gamalu ya maen klaem,  ap indo nesia,  cuma milik puyono,",0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uRUdz-oS-j,Aji Putra22,1 month ago,1557714687181,Peluit bukan peliut jeng 😁 ahh dikau ini,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uRX3Rul0aK,Kosen Sukmawati,1 month ago,1557714687182,"Binggung gk kak ke 2 masing2 blg menang emang aneh2 binggung aja pemilu x ini...1bln br lantik ,nelan korban sp beratus hmmm..",1
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uRhVpMAn3Y,Alfianto Banderas,1 month ago,1557714687184,"00:43 ""pliut panjang"" :D",0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uRnq00OPGg,WRD eSport,1 month ago,1557714687185,"undangnya rocky gerung dong, knp gaberani undang rocky?",0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uSH2wrIHjg,Napri Midran,1 month ago,1557714687186,Mbak nana undah pak ahok lok gx bang anis. Seru tu,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uSNjiEOxNT,gg gg,1 month ago,1557714687188,Sumpahhh ngakakkk ngeliat mereka berdua lucu jngn baperrr y,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uSQ85-oG40,Ghilbram maksum,1 month ago,1557714687189,"Mbak Nana, mbak bersedia ap ngg,ak misalnya 2024  berduet dgn bang adian sbgai capres dan cawapres? Indoseia butuh org2 yg cerdas, lugas,transparant, dewasa dlm bicara dan berpolitik, sllu real dan rasionil sprti anda brdua di pemerintahan.
Pliss dong mbak... Mau ya!!  Mau lah....  I love mbk Nana& Bang adian.",0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uSVUm7wR_X,ana aurel,1 month ago,1557714687190,halu dia masa mengaku menang kalah ko ga ngaku kalah 🤣🤣🤣,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uSX-VWwY8q,Aldi Maulana,1 month ago,1557714687191,Lovepyu mba nana😍😍,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uS_jbl9jaZ,Gracia Caroline,1 month ago,1557714687193,"cool, thanks",0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uSbGors7nB,Ganda Lumbanraja -,1 month ago,1557714687194,Mantaaappp ...,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uSdS_OT1j1,Firman Saputra,1 month ago,1557714687195,Mba Nana kalo boleh saran undang seluruh camat atau lurah seluruh Indonesia terkait anggaran yg sudah di berikan tepat sasaran TDK dana yg di gunakan nya...sebab kalo anggaran dana tersebut sampai ke rakyat di desa seluruh Indonesia pasti lebih baik,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uSiJu6WZSK,Lia Tema,1 month ago,1557714687197,"🇲🇨🇲🇨🙏😇🙏🏼🇲🇨🇲🇨 INDONESIA = PANCASILA.
NEGARA INDONESIA BUKAN UNTUK ORANG-ORANG YANG TIDAK MECINTAI DAN PATUH PADA BUTIR-BUTIR PANCASILA DAN BHINEKA TUNGGAL IKA. JIKA ANDA MERASA TIDAK COCOK LAGI DAN TIDAK CINTA LAGI, TIDAK INGIN PATUH🇲🇨, KEMUDIAN ANDA INGIN IDIOLOGI LAIN, SYARIAT LAIN, KHILAFAH ATAU APAPUNLAH ISTILAH LAIN NYA YANG INGIN ANDA CINTAI DAN PATUHI, DENGAN SENANG HATI SANGAT DIANJURKAN SESEGERA MUNGKIN UNTUK DATANG DAN MENGURUS BERKAS PINDAH KEWARGANEGARAAN 🇲🇨 KE DUKCAPIL TERDEKAT DI KECAMATAN ANDA. 14 HARI KEMUDIAN ANDA AKAN MENDAPATKAN STATUS BARU WNA NEGARA BARU ANDA SESUAI DENGAN KEINGINAN YANG ANDA PANDANG BAIK SESUAI PAHAM IDEOLOGI, SYARIAT ATAU APAPUN ISTILAHNYA, YANG ANDA INGINKAN. SETELAH PINDAH WARGA NEGARA BARU, SUATU SAAT KELAK JANGAN INGIN BERUBAH LAGI KE 🇲🇨WNI, TAPI MENGABDILAH SEPENUHNYA PADA NEGERI BARU ANDA DAN CINTAILAH SEPENUHNYA NEGERI BARU ANDA DENGAN IDEOLOGINYA, SYARIATNYA ATAU APAPUN ISTILAHNYA, SEPERTI PENGABDIAN PENUH BEBERAPA WNI JAWA BARAT KE WARGA NEGARA SURIAH. 🇲🇨KAMI KIRA, NEGARA KAMI, NEGARA INDONESIA INI SUDAH CUKUP PADAT DAN PENGAP DENGAN BEBERAPA MASALAH, DENGAN BERKURANGNYA SEDIKIT WARGA NEGARA BERPAHAM SEPERTI ANDA, MUNGKIN SANGAT MEMBANTU NEGARA KAMI🇲🇨 DAN NEGARA KAMI SANGAT BERTERIMA KASIH SEKALI KEPADA ANDA KARENA MENGURANGI KERIBETAN DI NEGARA KAMI. DAH YAA GAESSS YAA, GITU AJA KOK REPOT... LIKE KOMENTAR INI, KALAU KAMU SUKA IDEOLOGIKU GARUDAKU PANCASILAKU 🇲🇨🇲🇨🙏🏻😇🙏🏻🇲🇨🇲🇨",0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uSp3NtSyua,triyan putra,1 month ago,1557714687199,Pengantar yang mengambil dari Analogi pemikiran sang guru bangsa Emha Ainun nadjib (cak nun),0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uSq1cJLPFG,Dimas Kusumawandanu,1 month ago,1557714687200,"Jangan lupa tidur siang gaes.:)
Tidur SIANG banyak Manfaatnya hloooh :)
ini buktinya 
https://youtu.be/vfT_S_SCn0g",0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uT1KE8OcEX,Elsafaridah Elsafaridah,1 month ago,1557714687202,Mba nazwa kya ny nahan ktawa pas ngebahas siap Pk president ke ariff lawak😃😃,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uTKQtbkTDP,Omand Castelano,1 month ago,1557714687203,Undang pak mafud md dong mba,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uTLnvA8FaH,Yunani Isnanto,1 month ago,1557714687206,Kak najwa aku pengen melihat debat antara bang adian vs amin rais,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uTXYCeFkbz,Ayesha R,1 month ago,1557714687207,Najwa Shihab suka bngt klo mreka,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uTeoOE9BRl,jan coegh,1 month ago,1557714687209,Mbak nana mirip scarlet johanson pemeran black widow,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uTfXznKxF_,Alfian Ibrahiem,1 month ago,1557714687210,Ini Acara Apa Sih? Komedi?  :D,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uTwqnxTieO,Afna Mandiri,1 month ago,1557714687212,"Hallo Najwa Shihab.kmi tuh suka banget ama kmu krna slain pintar tpi jg Cerdas. Slam Ana Ogi yg ada di kal sel. Smoga idi tetteki pd madising sipuru yamaneng Amiinn...  Dan slain itu mhon donk bantu yg benar dan jgn br pikak pd yg curang, masesaki tu narekko de gaga deceng ok",1
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uUH4wThUUW,Ivanno Bangley,1 month ago,1557714687213,"Mbak Ana, prolognya ada kata yang salah loh. Meniup peliut. 😁",0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uUXPA0O4yq,exoliar Hot,1 month ago,1557714687214,Salfok. Mba najwa cantik banget 😍,0
,,,,,,,,UgyAvP8T3YnPRlXsfZd4AaABAg.8uQPp2LWkBV8uV31aFjSvi,Rakhmad Dhany,1 month ago,1557714687781,Sayang mbak Najwa tidak jadi moderator debat pilplreş kemaren. Harusnya debat pilplres mencontek debat di Mata Najwa. Lebih teŕgali potensi msg2 paslon. Rakyat jugå lgsg bisa menilai.,0
