id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uRpe0Lz2nK,Bambang Agus,1 month ago,1557717611697,habis ini gagal pasti ada lgi ijtima 4 rekomendasinya pemilu ulang,1
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uRsMJr2nZg,Alpinn Jihad,1 month ago,1557717611699,Apakah anda juga setuju dgn kecurangan kpu yg br utal..apakah anda setuju kpu hrs di audit forensik..,1
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uRtVFnOqQa,Isnandya Dhaniel,1 month ago,1557717611701,"next debat bawa mahfud MD dong,pengen tau logic nya beliau saat debat begini,kalau bisa di sampingkan sama bang adian",0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uS41JT0l0P,BAKOL UANG KUNO & ASING Ae,1 month ago,1557717611703,Like mbak. Najwa,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uS4uisLq-V,Kemala Elarief,1 month ago,1557717611705,tolong adabnya ditingkatkan mba kalau ada orang berbicara jangan selalu memutus pembicaraan orang,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uSedZmmFac,Ken Clark,1 month ago,1557717611707,"ok mbak nana 👍💪, saya lebih banyak ikuti acara najwa shihab, ketimbang rossi",0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uSiilxS8KE,Lia Tema,1 month ago,1557717611708,"🇲🇨🇲🇨🙏😇🙏🏼🇲🇨🇲🇨 INDONESIA = PANCASILA.
NEGARA INDONESIA BUKAN UNTUK ORANG-ORANG YANG TIDAK MECINTAI DAN PATUH PADA BUTIR-BUTIR PANCASILA DAN BHINEKA TUNGGAL IKA. JIKA ANDA MERASA TIDAK COCOK LAGI DAN TIDAK CINTA LAGI, TIDAK INGIN PATUH🇲🇨, KEMUDIAN ANDA INGIN IDIOLOGI LAIN, SYARIAT LAIN, KHILAFAH ATAU APAPUNLAH ISTILAH LAIN NYA YANG INGIN ANDA CINTAI DAN PATUHI, DENGAN SENANG HATI SANGAT DIANJURKAN SESEGERA MUNGKIN UNTUK DATANG DAN MENGURUS BERKAS PINDAH KEWARGANEGARAAN 🇲🇨 KE DUKCAPIL TERDEKAT DI KECAMATAN ANDA. 14 HARI KEMUDIAN ANDA AKAN MENDAPATKAN STATUS BARU WNA NEGARA BARU ANDA SESUAI DENGAN KEINGINAN YANG ANDA PANDANG BAIK SESUAI PAHAM IDEOLOGI, SYARIAT ATAU APAPUN ISTILAHNYA, YANG ANDA INGINKAN. SETELAH PINDAH WARGA NEGARA BARU, SUATU SAAT KELAK JANGAN INGIN BERUBAH LAGI KE 🇲🇨WNI, TAPI MENGABDILAH SEPENUHNYA PADA NEGERI BARU ANDA DAN CINTAILAH SEPENUHNYA NEGERI BARU ANDA DENGAN IDEOLOGINYA, SYARIATNYA ATAU APAPUN ISTILAHNYA, SEPERTI PENGABDIAN PENUH BEBERAPA WNI JAWA BARAT KE WARGA NEGARA SURIAH. 🇲🇨KAMI KIRA, NEGARA KAMI, NEGARA INDONESIA INI SUDAH CUKUP PADAT DAN PENGAP DENGAN BEBERAPA MASALAH, DENGAN BERKURANGNYA SEDIKIT WARGA NEGARA BERPAHAM SEPERTI ANDA, MUNGKIN SANGAT MEMBANTU NEGARA KAMI🇲🇨 DAN NEGARA KAMI SANGAT BERTERIMA KASIH SEKALI KEPADA ANDA KARENA MENGURANGI KERIBETAN DI NEGARA KAMI. DAH YAA GAESSS YAA, GITU AJA KOK REPOT... LIKE KOMENTAR INI, KALAU KAMU SUKA IDEOLOGIKU GARUDAKU PANCASILAKU 🇲🇨🇲🇨🙏🏻😇🙏🏻🇲🇨🇲🇨",0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uSmMc47vJs,Yory Smart,1 month ago,1557717611710,Mantap mbak Nana semuanya yg mbak bilang masuk akal x,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uT40YlR61v,supri anto,1 month ago,1557717611711,Saya suka sama najwa sihab pintar dan tegas sukses y ka najwa salam dri tangerang city bsd,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uT7ysIJcZr,ELoNK Exis,1 month ago,1557717611712,"Sama"" mbak Nana CaNtik",0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uTCHW4oEVi,Oqiev Logic,1 month ago,1557717611714,Siapa sich tega undang adian  asl nazwa tw setiap adian muncul di acara tv pokoknya setiap adian bicara kaca tivi gue lngsung retak oleh giginya yg monyong itu dan tidak karuan terlihat di layar kaca,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uTE9vgdd1g,Yeni Ok,1 month ago,1557717611715,Ini indonesiaaaa bukann negaraa ARAB..,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uTEE85yKfJ,Yeni Ok,1 month ago,1557717611716,Adaa ulamaa bsa diskualifikasi Kpu.bawaslu..ywd ualamaa az atuh yg bkin undang undnag ahhaa.kocak,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uTK5pgueAx,Nur Hayati,1 month ago,1557717611718,Tunggu  hitungan KPU selama kurun wktu 1750 hari pemilu harus diulang.ok sabar supaya kpu bekerja dgn benar.ij tile ma ma jgn terlalu nafsu birahi,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uTOpQGc_J7,Jaka Rico,1 month ago,1557717611719,Mata najwa harus buka mata lebar2 supaya keliatan kecurangan yg terjadi dilapangan. Supaya otak terbuka dan bisa netral,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uTchujZlO1,Jihan Muniroh,1 month ago,1557717611720,Semakin nyerocos semakin kluar giginya,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uTg6Ft4eab,darma wan,1 month ago,1557717611722,Mbak nana emang super hebat...saya  kagum sama mbak nana,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uTwLJ2Z16M,Agil Semar,1 month ago,1557717611723,"Mbak nana tolong penilaian nya.
Itu ijtimak ulama apa ulama BPN yg berijtimak???",0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uU15QwZUpR,Atong Niwana,1 month ago,1557717611725,Ha ha hs lucu seru,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uU2_H_rMRu,Edwin Pelealu,1 month ago,1557717611726,Semakin  ngak  masuk  logika  egi  sama  arif.......,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uVAakN4bFN,nisa resal,1 month ago,1557717611727,"ha ha ha ha ha ha ha ormas setres fpi hti ormas uda gila ha ha ha ha ha ha ha, 👹👹👺👺👺👺👺👺👺💀👺👺👺👺👺👺💀",0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uVB0R37FH7,nisa resal,1 month ago,1557717611728,"abang napulu hebat 100 mantabbb, bang, 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍",0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uVV2XOA08P,Mohamad Dani,1 month ago,1557717611730,Ijtima ulama BPN Jilid III,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uVY8HUQ-En,iSmaiL 4K,1 month ago,1557717611731,Gue tampol juga orang orang ini bikin rusuh NKRI sj.. hai ingat tanpa PANCASILA kita tdk bisa menjadi negara seperti ini..,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uVxb0zTseO,Morvin Fourtam,1 month ago,1557717611732,tunggu rkyat yg akan meng hentikn ke curangn kpu bwslu bru 100ribu yg siap meluncur yg akn dtngi jkrta dn masih menyiapkn jga rkyat yg lainnya yg mau bela ke jjuran,1
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uVyZrSNcaT,Muhammad Yusuf,1 month ago,1557717611733,"Saya nggak setuju ijtimak ulama tu mbak nana,buat apa kta memilih klw ujung ujung a begini,,",0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uVyfr7URHs,Ridwan Nurullah,1 month ago,1557717611734,"ini acara mata najwa gak fair, selalu menyudutkan 02",0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uWfgEvrWkd,Nilna Zakeeya,1 month ago,1557717611736,Bukan ulama' itu mba nana. Ulama tidak pernah meprovokasi memecahkan persatuan  bangsa Indonesia ☹️,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uWgqumWMSY,cak ozaq,1 month ago,1557717611737,Ya allah mbk nana cantik bnget....snyumnya mnis hemm,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uWxMPrU7Wg,prasasti bikin yang lengkap dong,1 month ago,1557717611738,"pak egi anda ini orang pintar tlong lah . beri pelajaran yang positip sama anak negri ini.tlong lah buka hatinurani yang paling dalam. semua golongan elit menegah spek ke bawah tau klau pak egi sujana ini orang pintar tpi tlong lah. yang busuk jangan di buat harum
yang manis janggan di buat pait. salam waras dari kami wong deso",0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uXaFgXflOo,Pragung Bayu,1 month ago,1557717611739,"itu ijtima ulama atau badan pemenangan melalui ulama, ? kok ijtima itu seperti ini ??,",0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uYcEeS4fk1,Rines Limantara,1 month ago,1557717611741,Mba Najwa saya sedih kenapa kampret2 kok otaknya kebalik ngomongnya dibolak balik,1
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uYobqcYy-2,Kur Alipatan,1 month ago,1557717611742,"@Yuliana Ida tlong mbak jgn blang bukan ulama
Apa ukuran anda untuk seorang ulama",0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uYomuZtYMv,Kur Alipatan,1 month ago,1557717611743,jgn terpropokasi cs,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uYrb1HKf-X,I no subscribe james,1 month ago,1557717611744,Siap BOSS.. NANA.. video yg bermutu smua kak NANA.. trmksh kmbli🙏🙏🙏,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uYt2VcdsOJ,Yuliana Ida,1 month ago,1557717611746,"@Kur Alipatan aku kan cuma ngetik pertanyaannya mbk nana ,sama sebelah,nggak bikn sendiri!yg jelas ulama mengajak baik,adem,damai,dakwah sejuk,nggak teriak teriak,gt menurutku.kalo maaf dipanggil ulama trus ngajak benci sana sini,maaf aku nggak setuju,[maaf sodaraku mo puasa romadhon ,sukron,semoga kita diberi ridho puasanya oleh allah ,dan berkah panjang umur] amin",0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uZLviJxBFK,noora abdulla,1 month ago,1557717611747,#01 aja lah  lebih  baik  supan  santun  😍😘💪💪💪💪💪💚💚💚💚💚💙💙💙💙❤❤❤❤💖💖👍👍👍👍👍👍👍nyata kerjanya   bisa  mambuat  trubosan trubosan  indonesia  maju,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8u_I-mn2uhY,Ilham muhamad alfatih,1 month ago,1557717611749,Sama.sama mbak najwa....selamat menjalankan ibadah puasa.....dan buat rekan rekan yg lain .....,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8u_i7eiUvQu,Ahmad Simbad,1 month ago,1557717611750,Intine 02 gk gelem kala..,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8ua6TC6M9DZ,Erick Titawanno,1 month ago,1557717611751,Siap komandan,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8uahb4uRq2v,Veni Ikacahyani,1 month ago,1557717612181,Mbk Nana tanya dong ijtima' uluma seharusnya untuk menentukan apa si? Setahuku soal akidah atau fiqih kok ini bisa menentukan pilpres?,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8ubeLfYVPS-,Mb Susi,1 month ago,1557717612183,Wao yusuf martak.....ulama dadakan....apa kbr itu lapindo..udah jatuh tempo ni....,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8ucFPWz104_,Rifky GAMING,1 month ago,1557717612184,@Sutan Jorghi 1,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8ud7A4h5a2D,Bambang Sulistyo,1 month ago,1557717612186,"Ijtima apa tuh? ijtima hanya kendaraan bagi orang yg sudah kalah,tp tidak mau kalah.tidak relevan dan tidak bermutu.tdk mewakili ulama-ulama seluruh rakyat Indonesia.orang2 tidak malu...",0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8ue8j-g0Z9x,Pupung Purwadi,1 month ago,1557717612187,Enak sja di dis.... Emang itu keinginan seluruh rakyat maen dis sja.... Emang nya jokowi curang... BUKTIKAAAANNN...,0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8ufsl5NOiFd,Bshop Phone,1 month ago,1557717612189,"INILAH SATU BENTUK PEOPLE POWER PARA CECUNGUK PRABOWO.
"" PEOPLE POWER COCOT""
KETURUNAN CINA DAN K ARAB BERSATU MAU HANCURKAN INDONESIA.
# WAHAI PRIBUMI ANAK BANGSA BERSATULAH DAN BANGKITLAH JGN MAU DIADU DOMBA OLH
PARA DEMIT "" IJ TINJA ILAMA"" SILIT 3.YANG JELAS2 MAU MERUSAK D MAU MENGHAMBAT INDONESIA KITA UNTK MENUJU PEMERINTAHAN  
YG JUJUR ADIL MAKMUR.
AYO KITA BASMI SAJA KETURUNAN CINA D ARAB YG BIKIN GADUH NEGARA.AYO BANGKIT LAH JANGAN BIARKAN PRESIDEN PAK JOKOWI DODO BERJUANG SENDIRIAN MELAWAN BANDIT""BROMONCORAH 
SENDIRIAN.💪💪💪",0
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8ufw3JYM4H7,Moch Anwari,1 month ago,1557717612190,Disebut ulama yg diurus politik adu domba. Ulama jadi2an ini memanfaatkan prabowo agar kelihatan exis. Karena selama ini ulama yg diakui besar hanya NU dan Muhamadiyah.,1
,,,,,,,,UgxWyuzG0wBGL7bufbd4AaABAg.8uQPUrAHbjK8ui8wpGT_Bm,Irnaini Wahyu Djati,1 month ago,1557717612191,kirain eggi sudjana itu pinter beradu argumentasi. trnyata dia hanya membolak balik kata2 yg diucapkannya sndiri. jadi ngomongnya bs panjang bikin bingung lawan bicara krn ngomongnya berubah2. makanya temennya sekubu ga mau bantu  komen.... wkwkwkekkkk,1
